"EJ_Cas9_1"	"EJ_Cas9_2"	"EJ_Cas9_3"	"EJ_KO_1"	"EJ_KO_2"	"EJ_KO_3"
"GNB1"	496.615103624493	533.087822524966	526.122177280723	531.184438822151	498.801700219962	653.77391989133
"PRKCZ"	29.906579034267	30.7080057696152	33.4728249371655	39.7730726520971	53.6688853946294	44.8602767381577
"RP5-892K4.1"	6.35918013363459	5.99950755396082	9.48140798105491	10.0779578512884	12.2899548009218	8.39976375138344
"RP11-181G12.2"	2.44229381943937	2.3945402956598	2.37994856204617	2.15503501222518	5.00396369970417	3.53066992846612
"FAAP20"	20.5982139111208	21.5508626609382	11.1320174676353	22.4377174802269	27.8242377148386	32.0298683706599
"SKI"	96.3554033292024	99.9128516771457	81.7243627192952	104.233972870715	86.8270184816801	73.3363989063093
"MORN1"	7.21167891966532	8.34142059037535	4.06894431575636	7.7010809995694	8.4407519549955	9.66895882370786
"RP4-740C4.5"	0.921620309222405	0.842036147924325	0.614180274076432	1.64796795052514	1.67715266858217	1.38457644253573
"RER1"	58.2924845583171	60.8371116875325	27.369408463531	38.885705294122	45.3381106638032	67.4981015736169
"PEX10"	27.8329333385166	28.7871108071629	11.5158801389331	24.2441438875333	33.1031444749661	37.0143435637886
"PLCH2"	9.99958035506309	10.9990971822615	3.07090137038216	7.28908901193812	19.5759459021394	3.13837326974766
"PANK4"	22.6488190991406	23.7085802899943	11.362335070414	14.0394192708199	26.5320053308491	20.8147991861205
"TNFRSF14"	0.875539293761285	1.21042696264122	0.268703869908439	0.855675666618822	0.934806405439241	0.715364495310128
"FAM213B"	30.3443486811477	33.4972505096146	6.52566541206209	5.26082076513794	21.1706156525946	30.5529868319552
"MMEL1"	4.03208885284802	4.7890805913196	1.38190561667197	0.82398397526257	2.99687935861404	4.01527168335362
"ARHGEF16"	30.1830651270338	28.9713062145213	12.4371505500477	4.84882877750666	24.6623925199706	40.4065558480011
"MEGF6"	55.3202590610749	49.548564579422	7.98434356299361	62.591090428599	153.968113837052	154.218739424438
"RP11-46F15.2"	1.33634944837249	0.920977036792231	0.844497876855093	0.507067061700043	1.18225515982022	1.19996625019763
"TPRG1L"	25.4136800268078	27.8924473999933	14.4332364407961	14.2612611103137	22.1329163640762	26.0069608456295
"WRAP73"	19.6535530941678	20.0772994020706	8.29143370003183	12.6132931597886	17.2389298885413	18.7840870704014
"TP73"	30.3673891888782	33.0762324356524	19.6921550375756	6.05311304904426	26.9994085335687	22.1070705324872
"TP73-AS1"	37.5790681085436	37.4179813233872	80.1121394998445	56.9816610585423	50.1771085272534	39.8988778190714
"CCDC27"	1.45155198702529	1.36830874037703	0.191931335648885	1.04582581475634	1.73214128066683	1.47688153870478
"SMIM1"	0.368648123688962	0.236822666603717	0.038386267129777	0.095075074068758	0.907312099396911	1.79994937529645
"LRRC47"	49.8596587289321	54.2323906522511	31.3999665121576	37.7131127139407	43.660957995221	46.6371498394119
