"EJ_Cas9_1"	"EJ_Cas9_2"	"EJ_Cas9_3"	"EJ_KO_1"	"EJ_KO_2"	"EJ_KO_3"
"ETNK2"	2.21410188573454	2.10143481731564	0.703723131477255	1.81116672951871	2.83761954385274	3.45851566866771
"RP11-74C13.3"	-0.612816403169633	-0.436314596134707	-1.06759212966516	-0.538053446912169	0.459003779235025	0.615178146129546
"PPP1R15B"	4.79199489118117	4.8774772560455	4.92322655293655	5.69949195844988	5.00879638064359	5.2397252868674
"PIK3C2B"	3.41948214726636	3.35218303691195	2.49079444290546	2.31239721987385	3.65446623797366	3.91653346981036
"MDM4"	3.76581931218426	3.74088017603987	4.26375639523268	5.05605259208335	4.33882972247416	4.45187170498719
"TMEM81"	0.243486912278562	0.147190523731628	0.443605262228174	-0.411036429669656	-0.541125168108051	0.571040461580721
"RBBP5"	5.29026081496871	5.40308192888787	6.1456927034299	5.61991129300914	5.34860190771145	4.96916033035225
"DSTYK"	4.73071856754933	4.8019182429019	4.85214615644412	4.74941227081572	5.06793667370099	4.98921453819955
"TMCC2"	2.46348264888211	2.52070111143245	2.01686607262325	1.57070629170734	2.83761954385274	3.59150313032637
"NUAK2"	4.23164717465731	4.32765400482098	3.36513230645141	6.12728960492552	4.15288846355431	5.66805498237047
"SNRPGP10"	2.84285453522896	2.93725094875334	4.08929423717644	2.85775788740514	2.75776482508417	2.73936330910543
"LEMD1"	-0.177353151950269	0.398262617750194	-0.755664723146287	-1.55600751274446	3.33882096355897	2.02507735398763
"BLACAT1"	0.215131854032667	0.24653176855366	-0.665066360431015	-1.85356600110992	2.90801005244213	1.58910597844291
"CDK18"	-0.831982243155244	-0.783046591103068	-2.01860285282263	-1.09894523662553	2.38509820424865	2.08907340378704
"MFSD4A"	0.351642492440619	0.112496231486463	0.359775463271498	0.29567389884725	1.45906824858485	0.699598016440504
"ELK4"	4.31584016824063	4.22380197823759	5.07387300836407	4.95501724058202	4.81386065344389	4.35433153831063
"SLC45A3"	2.09466786878636	2.0473561716231	0.669313704342023	1.10199770030592	2.74006249982263	2.65730508970437
"NUCKS1"	9.4854246163995	9.48693259057431	11.1905196215664	9.86636211397519	9.33103767751548	8.82541059295845
"RAB29"	3.7033964505803	3.87370775664687	3.6205962186217	3.48267383244477	4.20972964110155	4.49384931520014
"SLC41A1"	5.2143983404271	5.31141233534025	5.4201172909184	5.15432961794325	5.15734622678063	5.38781295864187
"C1orf186"	2.65508677454764	2.65935579485054	2.58610093975953	1.99444759414139	2.75188815178516	2.42907613326439
"FAM72A"	2.02286975033141	2.01014369131753	1.73018261123971	1.55523176885448	0.881269496067573	1.60012927232194
"SRGAP2"	6.1025651520889	6.11065185173517	6.78277917167877	6.04104163991725	6.04168602753836	6.03442096374823
"IKBKE"	4.54812200402521	4.58022540944555	3.21815422852063	2.75313637458182	3.88940602786544	3.90990421365162
"EIF2D"	5.0871882751028	5.16143509105544	4.76928121146388	5.34412636968858	5.29404162722657	5.05378333290317
"DYRK3"	1.73405598791204	2.0288699092086	1.57154174745681	1.70297938890005	2.10985621305862	2.30656419731049
"MAPKAPK2"	5.89591937210406	5.96389394987999	5.83339815628529	6.42896613175133	6.03444234166879	6.05959620868928
"PFKFB2"	4.72821254207109	4.7882444086107	4.73849398059069	4.8574524134645	4.39646869137948	4.64919122938771
"YOD1"	2.7569491389627	2.67132421177068	3.21219092827668	2.23681215543506	2.44460058689607	2.87261037449103
"CD55"	4.68234336557844	4.5350914248648	5.36608877121138	5.79151593861006	5.39175665039146	5.47347963630694
"CD46"	6.3682269905835	6.28337683787932	6.58757604011549	6.20061204664459	6.96629164673384	6.94446931367302
"C1orf132"	0.45225229678948	0.482188172317762	0.270772477110106	-0.677342355980588	0.622516326621111	0.217263955121572
"LAMB3"	7.27786006106642	7.32656756200269	7.4132173738861	7.97057295439011	6.21668702081101	3.50324218548292
"TRAF3IP3"	-0.000683329148990139	0.112496231486463	0.443605262228174	-0.23929711733283	-0.326964789923185	0.678951628842746
"C1orf74"	2.19244819956706	2.26042273806546	1.85789670048013	2.11544734715562	1.83759474897173	2.35942150616312
"DIEXF"	5.12387594435765	5.12273401529554	5.90261092206776	6.45577858252209	5.08790109884525	5.00381496487025
"SYT14"	-2.20990001356494	-3.21768531856367	-2.26249803404639	1.45872805241985	-4.18795033220309	-3.01048815577152
"AL022397.1"	-2.55581403441186	-4.18795033220309	-4.18795033220309	0.138410105383285	-4.18795033220309	-3.30731150912735
"SERTAD4-AS1"	1.94731048238861	1.8821133082087	0.669313704342023	2.54170140763886	2.20755557550671	2.38514124574369
"SERTAD4"	2.78132934653398	2.80226552208374	3.51797933472157	2.21728050962218	2.88134166142121	2.72432870916584
"ST13P19"	-0.562858800562415	-0.488620175662904	0.402299157972266	-0.411036429669656	-2.01551492924535	-0.292682464931902
"HHAT"	2.01466706396086	2.03814264989242	2.86984563925861	3.81703823160741	3.95481644766304	3.46455992881923
"RP11-75I2.3"	-1.32022192986178	-1.77750012181941	-1.18860006078069	1.14398143182241	-2.60083579141866	-3.30731150912735
"KCNH1"	0.777183710338702	0.30915168156447	0.359775463271498	3.22839112582901	-2.37828977570267	-3.30731150912735
"IPO8P1"	0.0321953308590954	0.147190523731628	0.483761566557943	0.219183797924629	-0.863117740989179	-0.662522865619623
"KCNH1-IT1"	-2.06377226966646	-1.91389690595064	-2.26249803404639	0.740834182878792	-4.18795033220309	-4.18795033220309
"RCOR3"	4.83572052100438	4.72649049773423	5.05233809890901	5.37420144486111	5.10529022323864	5.03461273435729
"TRAF5"	4.49898609358178	4.35573800205911	4.95034808206341	4.45222896230648	5.09372079306931	4.68716329824628
"LINC00467"	3.67505087678977	3.55958276193117	5.26745718907048	5.47529933027974	4.66545637861456	3.35819618367611
"SLC30A1"	4.33078394922993	4.2559486927267	4.46020575386243	6.09554776874384	5.46452868877914	4.38333537519387
"RP11-354K1.1"	-3.30833346565969	-4.18795033220309	-3.42272130401548	-1.69712881841661	0.369728210800804	-1.59169678412814
"NEK2"	6.20839563721434	6.21194133046201	7.10426164804921	5.72478420711681	5.32009107622047	5.87904909159362
"LPGAT1"	6.18116887070771	6.07336630650021	6.77015014537533	6.41349461562732	7.13155679300466	6.42920604378697
"INTS7"	4.24748408442436	4.38510367570748	4.17456805424457	4.14108552493273	3.84868722427776	3.83022453657772
"DTL"	5.31050498487988	5.42622129145131	5.46719646340756	3.80400364320261	4.38512365134455	4.33960798901679
"RPL21P28"	0.815463235415506	1.17964505668638	0.952924416606005	0.179362173100909	0.338698333162383	0.300716028562507
"PPP2R5A"	4.43741816095437	4.49524851093585	4.80735827916358	4.1969980087728	4.05367059154676	4.47301318075109
"RPL23AP18"	0.777183710338702	0.53554335798753	1.03629332176934	-0.23929711733283	0.207440451728931	-0.17525409708588
"TMEM206"	3.04968758725514	3.26008568608584	3.08743629423894	3.32736364585964	3.65761282395604	3.92751498329133
"NENF"	4.33078394922993	4.47319851113244	3.64293429436511	4.1175726521409	4.48060450339954	5.18586628291296
"ATF3"	5.33541714855957	5.3416847025045	6.03011310061272	8.1772369318687	5.93356585839191	6.36643384578556
"BATF3"	4.95196926911981	5.02934020788043	5.08370480709971	5.0873212579394	3.86238825113591	4.15384736347757
"NSL1"	4.48569446075121	4.41388352339224	4.43482472171997	4.16422132498474	4.2970669408288	4.26017764005888
"TATDN3"	4.00818722611909	3.91203979878329	4.48019390619301	4.41413474246435	4.03926741933185	4.06712982284161
"FLVCR1-AS1"	3.29631642854068	3.44224902286267	3.28217348330089	3.03555872940872	3.18594445611543	3.09540692561
"FLVCR1"	4.5237632251146	4.49187806155464	4.90855052324794	4.03351859145011	4.41703901700552	4.40863598831542
"VASH2"	2.58479804656623	2.38193025023366	2.96511764905463	-0.915279677649361	1.54313616249566	2.42288104467288
"ANGEL2"	4.17756555024176	4.14659896068137	4.4999089081566	4.51756374429886	4.11676250389769	3.96210443754866
"RPS6KC1"	4.44659387777761	4.25396037277762	4.48019390619301	4.71152289307072	4.47882668064239	4.60336090077477
"SMYD2"	5.57041151490877	5.60610939815385	5.66788904889157	5.13754236158747	5.65132335379962	5.20855238126501
"PTPN14"	5.4108009427521	5.41647681689126	5.75865256623426	6.21483973315206	5.78465983140446	5.44930038420338
"CENPF"	8.54885718104996	8.17429271870161	10.4698031466121	8.41788701244234	8.11247876735243	7.89743860370792
"KCTD3"	6.2574493588856	6.21347688302612	7.26519527952596	6.05004020784155	5.98331899189129	6.14440302915277
"GPATCH2"	4.3488408280033	4.28155053541546	5.47468821530046	5.50982660146055	4.56346187891558	4.06712982284161
"SPATA17"	2.20692004148908	2.22837667538783	3.80622909732233	3.28107958391437	2.92377762497379	1.93217383300662
"RRP15"	5.90814858916293	5.78749883591886	7.15410432909683	7.15105412218232	5.80608643661461	4.81684750943802
"TGFB2-AS1"	-1.16309235237849	-1.07131881548405	-1.18860006078069	2.66216446343612	-4.18795033220309	-1.31829051499531
"TGFB2"	1.69352285034757	1.45357324637767	2.05734486351511	4.57432144842469	-0.326964789923185	2.55338168197344
"TGFB2-OT1"	-1.09051152413617	-1.65289217174835	-1.62785206219797	0.896304372752278	-2.37828977570267	-0.066668576223618
"LYPLAL1"	1.74401380185667	1.45357324637767	1.03629332176934	2.16726223335235	1.68558614549526	1.90576261849538
"RP11-392O17.2"	-1.16309235237849	-0.919994507382421	0.175915585211743	0.138410105383285	-0.661441828627184	-1.59169678412814
"ZC3H11B"	1.02598497981574	1.17964505668638	0.560868976334262	1.28199037455223	1.02464277337418	0.926733845822586
"EPRS"	7.8050339768955	7.71142797012923	8.75852404266637	9.3675050295271	7.74471905659434	7.36615588582185
"BPNT1"	3.99782122474785	4.06955888274653	4.05971154559381	3.83956917046418	4.0867291219114	4.28258881830425
"IARS2"	6.99686668516822	6.97628277317828	7.64861985546902	6.8835561991494	7.25873698014471	7.19971712389684
"RAB3GAP2"	5.76878298647758	5.60844563962463	6.2678673918758	6.35827778429538	5.80324787551822	5.57264672545786
"MORF4L1P1"	5.17445661126595	5.18040314890956	6.36848406419275	5.65390767863132	5.21615119343004	5.25200826419966
"MARK1"	3.27243479433996	3.22397480623188	3.84528347428593	3.18882634050975	2.62260266801904	3.66945075689181
"C1orf115"	5.81261571366363	5.8207893288375	6.31314479411177	5.55817646004397	5.7393433930517	6.43344940644747
"MARC2"	3.4532574244608	3.34472887056666	3.88330843788118	3.11686456496565	3.41144962369724	3.87175193449032
"HLX"	2.37012462851132	2.26042273806546	2.07058928059645	4.62337617931042	2.23309134082529	1.36186903344457
"DUSP10"	1.69352285034757	1.79727750722038	1.43483790453761	3.76753914107208	2.21611781606965	0.404969245140629
"TAF1A"	2.88396217570456	2.99553289104008	3.50340306407536	3.62658405872019	3.08671869056385	2.91295211337574
"TAF1A-AS1"	0.737860752784735	0.841220480280013	0.894542375425254	1.10199770030592	1.44456802769859	1.13813227166907
"MIA3"	6.55338944212694	6.50729430483024	8.10979946270915	7.12279203091794	6.92934271823596	6.67772039736397
"RP11-378J18.8"	4.26660715456143	4.27372132470197	5.87362381900494	5.10070776234119	4.72065680817227	4.2995943565682
"AIDA"	6.18116887070771	6.24435045944301	6.44929086685755	5.69155162079686	5.64261568162621	5.56141060337147
"BROX"	4.72066824082721	4.65596386576683	5.44066465487	4.77301568772814	4.52951436851669	4.7404438266066
"RP11-452F19.3"	1.84924011507289	2.01953718339713	1.98923514826258	1.91180401490844	1.88131760670442	1.81406081979407
"RP11-455P21.3"	1.90355761764299	2.08363288963591	2.37813008599147	1.92390406151956	1.94451349504019	1.88788264433653
"DISP1"	3.31647639272429	3.32592319248045	3.71639629443332	3.07949127593529	3.04887478492683	3.4154815978352
"SUSD4"	-3.68211699886221	-4.18795033220309	-4.18795033220309	0.846319668226266	-4.18795033220309	-4.18795033220309
"CAPN2"	9.6861485782722	9.69836153087876	9.30991955481575	8.212653827258	8.70363884133085	8.19047280708073
"TP53BP2"	5.83491636480034	5.8973034344602	6.88518121803546	6.79903643749509	6.11161664674795	5.76490897126665
"GTF2IP20"	2.9499744881065	2.96668620886154	2.34581254321062	3.73357032566613	3.51222851768796	3.30865701583171
"RP11-504P24.3"	2.01466706396086	1.7187197052944	2.13504670738498	1.95960695622007	1.67320194603573	1.94087120720302
"FBXO28"	4.90281454309975	4.83288476233717	5.35935932717359	5.3316915199025	4.6948529314544	4.58683149423259
"DEGS1"	5.62867881419967	5.60454979940365	4.88250265651656	4.37940757154817	5.03201696623499	5.21842235365237
"NVL"	5.12482892205697	5.03166322968877	6.40030323187871	5.60871113928759	4.86375731190939	4.49237095849615
"CNIH4"	3.65935165725685	3.67998386739432	3.33251895652051	3.74725397759943	3.71612984678919	3.67727906441423
"WDR26"	5.77061081701517	5.75271808038925	5.97834948451362	6.43320509903653	6.15568053001274	6.09558069898848
"CNIH3"	0.757656203666327	0.753870296931243	0.0208006113261327	1.82413704996407	0.769368856066284	0.571040461580721
"RP11-100E13.1"	-1.02140793988226	-1.24039578411089	-1.18860006078069	0.68505067846025	-0.541125168108051	-3.68145481797615
"DNAH14"	3.53868706426496	3.3145209851892	4.39589578169804	4.65638572881158	3.8813536886292	3.94491337072736
"LBR"	5.79476315722706	5.77991868921919	6.02161378221601	4.79459266791306	5.74748797811231	5.40441512992378
"ENAH"	7.94663422078846	7.89933138543099	9.46880425488623	8.38338806378544	7.95690401929832	7.80593289660718
"SRP9"	6.98956106714957	6.93220034178918	6.50462025398711	6.23501136347799	6.4631825906774	6.80554270249581
"EPHX1"	5.0920692369317	5.17935588501584	4.57152975643735	4.26516208251468	5.53722632131832	5.81485132322454
"RP11-285F7.2"	0.796450429633098	0.776208646434964	0.483761566557943	0.437467409052946	1.54313616249566	1.42522333196054
"TMEM63A"	5.34198837569185	5.297965775493	4.82309486706929	5.0408550077992	5.68177928463413	5.45234504525513
"RP4-559A3.7"	5.20631791188321	5.23585539512146	3.60702544622094	5.94708631332217	5.24990009503057	4.87359559804692
"PYCR2"	5.88020346994473	5.91754248606425	4.49008508358139	6.61351394208536	5.85556318528412	5.52788918908815
"SDE2"	5.9458449530019	5.95229167834231	7.45326873818944	7.30499470245332	6.05844784930128	5.70362495148461
"H3F3A"	6.70350205077523	6.65511463596926	6.49298520438384	6.39024429585802	6.86239891411665	6.91635623518847
"ACBD3"	6.45224460996089	6.44242560568509	8.33418295182915	7.61474349609378	6.98676470487983	6.28509579194098
"RP11-275I14.4"	3.2996960466903	3.04236481720267	4.34230059520266	3.95609471191413	3.78967829891867	3.20054661125825
"LIN9"	3.53295503959958	3.36697681184751	4.21090766555119	3.12736720339853	2.8096046815131	2.99875570727227
"PARP1"	8.84024452884771	8.86871089187088	9.45292994812298	8.13052463411098	8.57537222987687	8.31330045846201
"ITPKB"	5.46674176843719	5.53338335989872	4.88812406949524	4.85902873115302	6.18922675167109	5.59898694112822
"PSEN2"	4.51215638688816	4.53181288802536	3.5561443972151	4.22904654903772	4.65289741307503	4.17243000958377
"ADCK3"	4.94118981650109	4.86058953605449	3.48867801763061	4.24360143225093	4.58840836454819	5.04069417273757
"CDC42BPA"	6.65978932178111	6.58843238637188	7.8707193354261	7.86940536133375	7.32628677374041	6.91938486534757
"RP5-1087E8.3"	2.51672875922882	2.3964236240962	2.01686607262325	3.43273870374712	2.95991198876911	2.9650441383626
"ZNF678"	2.69156234798705	2.43905009570253	3.21219092827668	2.36659568823293	2.40770016059129	2.32661331365497
"SNAP47"	5.64869450060239	5.63007003890191	4.5969247171701	5.57073657367929	5.58923621209587	5.54510380462895
"JMJD4"	4.14599471020432	4.07181808892547	2.10960826543958	3.65952112252774	4.14169597108479	3.85344272498554
"WNT9A"	2.44528809990115	2.63511691287462	1.64421014197765	1.61615821845855	3.1728088757912	0.995138996296368
"ARF1"	7.81007869127921	7.80758970492725	6.6839054276039	7.865685676052	7.74915073815204	7.93179379605802
"C1orf35"	6.51537800088566	6.58645857096146	6.63960269326529	6.18624264969748	5.96247860784519	6.44763162815959
"MRPL55"	4.18854527834291	4.26387468230798	2.38874370258701	3.01873287936786	3.98769286143273	4.52165403934743
"GUK1"	7.37457441932295	7.39492732704185	5.25590897663253	6.60602361578891	7.63265906006128	8.06132558704419
"IBA57"	3.27929855279963	3.05155149975449	3.64736070261378	3.46207716084964	2.7161163601924	2.37875416926611
"C1orf145"	0.500042840883517	0.147190523731628	-0.955953131182312	-0.294302907884506	1.964978246162	1.16807174040966
"OBSCN"	5.74604724517132	5.6558998147458	5.72449648680876	6.08817417442954	6.94391389853683	6.33626088601929
"RP5-1139B12.2"	1.73405598791204	1.70713964367241	0.802285314462634	1.40794230390475	2.69176603965624	2.54199391424436
"RP5-1139B12.3"	0.126561240100899	0.040499628101379	-2.55618510679771	-0.75237759232741	1.10059609430129	0.548454689887492
"TRIM11"	5.59468959207122	5.52351359456711	4.45263821886462	4.94762811932002	5.37560509027809	5.49430908344831
"RP11-245P10.8"	2.25645797757293	2.26042273806546	1.55278796669566	1.61615821845855	2.05363857190056	2.20913126092963
"TRIM17"	0.377460328091839	0.27818144911874	1.55278796669566	-0.677342355980588	0.459003779235025	0.097909683486626
"HIST3H2A"	5.00985821600981	4.85141359899469	2.80792762822381	5.51783197005001	4.03685284834129	4.30297154185107
"RNF187"	7.35623025340694	7.45565963852607	7.0892921433745	7.85703466799829	7.56765623755597	7.19835766770425
"RNA5SP18"	0.0643413598849015	-0.289896166733301	-0.755664723146287	0.0528444311625272	-0.661441828627184	-0.560802246096976
"FTH1P2"	0.796450429633098	0.776208646434964	0.770173655027165	0.179362173100909	-0.278047778545968	0.944141599428069
"RHOU"	2.57367386502665	2.42498074901258	2.72659511660049	0.713212030745045	1.78100923699648	3.02353229117293
"RP5-1061H20.4"	1.13595030545616	1.12847126308347	1.30637909445732	1.58601659284633	1.20751720193484	1.06044702339139
"RP5-1061H20.3"	1.84924011507289	1.64780265393362	0.92402869665866	1.30067083722121	1.50171446369822	2.76897048334592
"RAB4A"	5.03744832149158	5.07059282965702	5.14132876686946	4.71326689783745	5.14282415261793	5.55079666391662
"CCSAP"	4.28035733943584	4.1720932496485	4.94855575668273	3.11158443419058	4.15288846355431	4.05916326650051
"NUP133"	4.88717398147396	4.92823313635063	5.27605808714026	4.33252147142651	4.57349229598798	4.70514299830096
"RP5-1068B5.5"	-0.562858800562415	-0.719157888905414	0.175915585211743	-0.47314754363126	-0.863117740989179	-1.59169678412814
"ABCB10"	4.27349862839449	4.30670596228535	4.23757401085219	3.20379057468117	3.94712199474972	3.96637038641596
"TAF5L"	5.04149123843749	5.02234861465548	5.52847028652542	5.64662468667366	5.20436523994008	4.96596823768652
"URB2"	4.17940131765812	4.23594109274304	3.83755671871146	4.52751023230392	3.77815961171515	3.46455992881923
"GALNT2"	7.09786977767764	7.20858684873516	6.949771231815	6.58712587321425	7.04829561263736	6.72002013437519
"RP5-956O18.3"	3.69315329079812	3.86851899444441	1.93233316974927	3.09026851491735	3.64815240230693	3.68506512335963
"COG2"	5.39587812189988	5.46283357486733	5.67332527198344	5.32486342719142	5.60072534102352	5.42625828038968
"C1orf198"	5.91036098861253	5.9541298305346	4.0227112403208	4.78633197518286	5.42352721752478	5.88413124068812
"TTC13"	3.92528526620329	3.86851899444441	4.4141934160731	4.39470366685124	4.45912465690279	4.38492972918694
"ARV1"	3.10482192449868	3.27584933790304	4.01930004206751	3.59666173710896	3.487686066912	3.58873869757572
"FAM89A"	2.03102606248713	1.85088155898705	1.26088546831456	1.08053860253131	1.84865031603174	2.58146394154159
"C1orf131"	4.38269781797357	4.30862294856485	5.34444312295296	5.20106655105196	4.68563435755673	4.03499619911888
"GNPAT"	5.13337751211637	5.1929113749672	5.78098214981711	5.18607388801917	4.87326220064961	5.05578655107276
"EXOC8"	4.51651990149062	4.48171920967679	4.91590719977339	4.71326689783745	4.59826741692464	4.24796431391908
"SPRTN"	4.61068354327704	4.61317278277094	4.73849398059069	4.45431610076319	4.2970669408288	4.3510725995662
"EGLN1"	5.1123908395451	5.06606702582454	5.46969803917592	5.55331638038966	6.25977149931944	5.16653034390711
"RP11-295G20.2"	3.29631642854068	3.14463655933866	3.80226487701581	2.66216446343612	2.56343939082275	3.18964121897495
"TSNAX"	5.58086647220212	5.53747591699847	6.24029584083044	6.07059438997192	5.73785760676135	5.38940237475046
"TSNAX-DISC1"	4.5537942016034	4.48171920967679	4.58774182327361	4.77968919531247	4.45912465690279	4.37533706831011
"DISC1"	1.44761323616105	1.69546587989456	2.1967470188387	0.138410105383285	-0.230735131028146	2.28623252737195
"SIPA1L2"	3.63547778571011	3.56279886459515	3.92400991309543	4.17944160831465	2.33094113634147	2.88167319714025
"NTPCR"	5.14845104803907	5.23383916938333	5.43427498374375	5.72218823470443	5.42629720077572	5.28653700075828
"PCNX2"	4.40953557432651	4.32765400482098	4.54804899353251	5.39173228492776	5.49826718772506	4.97869444911954
"RP5-862P8.3"	0.871042968515494	0.30915168156447	1.28381159719897	1.30067083722121	1.48763866485773	1.21184725609635
"RP5-862P8.2"	3.41325532127177	3.26008568608584	4.06963999531157	2.03963037069686	3.21186217724556	4.03092870098789
"RP5-827C21.1"	0.45225229678948	0.53554335798753	-1.62785206219797	-0.23929711733283	-0.484531720306104	0.188338267813133
"RP5-827C21.4"	3.00069233576163	3.09662740419846	0.92402869665866	3.25736854851297	2.76944684146866	2.55338168197344
"COA6"	4.7847776797015	4.81681126911589	4.67487552087674	5.2972232286265	4.47526444920398	4.27401028487189
"TARBP1"	3.76581931218426	3.73803790270864	3.96359455002679	3.18882634050975	4.11218248330985	4.3214060576127
"IRF2BP2"	4.3938091869694	4.43685165292597	3.20620287671706	5.60119577060482	3.4770387056723	4.55744134731002
"RP4-781K5.2"	3.34946266757385	3.37065167350563	1.93233316974927	4.75788646167021	2.53634516151652	3.52364932053696
"TOMM20"	6.47185094068897	6.51395594839801	6.44675362306043	6.53038504736773	6.64776924199618	6.96726381552708
"RBM34"	6.5388054352505	6.42397479935118	7.5474555258602	7.22992440842618	6.31062968457165	5.90539399299627
"ARID4B"	7.19407912394515	7.05575893723349	8.80668570552092	7.99515242046144	7.34079624100494	6.65047339323892
"GGPS1"	4.91388346166548	5.0386099359602	5.35665873584234	5.63746893821127	5.04769209375628	4.46399045746365
"TBCE"	5.87568158683333	5.87095017113373	6.29280435310091	6.02708715429996	5.49211119374985	5.7414537882026
"B3GALNT2"	3.71862610544304	3.61640340470996	3.46379728353328	4.22416210638728	3.83763194113344	3.93406399125602
"GNG4"	1.37257400848495	1.58592010615212	1.37203778783109	1.12314228124906	2.37748484061622	1.93217383300662
"LYST"	4.61204344582537	4.53836252809095	5.31830985056202	4.14625897227437	3.56680562720749	4.09076889676348
"NID1"	4.38747031597816	4.47148831584651	3.95290600551831	2.33975095181344	2.9650009456515	5.86426595505028
"GPR137B"	0.871042968515494	0.731180618675217	0.703723131477255	-0.0858442161712102	1.42992058725312	2.12003743707756
"ERO1B"	2.11014913313624	2.195602583048	2.38874370258701	1.39060851809076	2.722140260209	3.26083350233432
"EDARADD"	1.91241498681087	1.98159057324447	2.00311675889174	0.767937395471762	0.673146369523853	1.36186903344457
"ENO1P1"	0.655845553019849	0.841220480280013	1.62638330702274	0.179362173100909	0.338698333162383	0.300716028562507
"LGALS8"	5.7260907520619	5.60220723551087	6.17664588308864	5.4282927041753	5.7961269418964	5.39495158192322
"LGALS8-AS1"	1.57580117230744	1.8189587099938	0.864440805594648	0.597110061399468	1.33876840895109	1.26822204319105
"RP11-385F5.4"	0.777183710338702	0.753870296931243	0.560868976334262	0.740834182878792	1.29093752181067	0.678951628842746
"HEATR1"	6.57760524607615	6.51686077267096	7.04762063188331	6.85737603487193	6.09488451320668	6.09655405346524
"MTR"	6.5441581648937	6.39088078228027	7.3303046659469	6.80599959853461	6.92934271823596	6.08923783723128
"RP11-193H5.1"	0.500042840883517	0.339471026310297	0.126040946855727	1.20475147276021	0.543075342585072	0.128686648964667
"RP11-193H5.2"	0.500042840883517	0.339471026310297	0.126040946855727	1.20475147276021	0.543075342585072	0.128686648964667
"LINC01139"	1.33353811878086	1.27684927578801	0.59793037026547	0.94461510523351	1.11897566984625	1.61106897807576
"FH"	5.50384289075382	5.51024798836781	6.0173452720262	5.24151064805534	5.03322881045229	5.39257596341791
"OPN3"	1.02598497981574	0.943458727091707	0.92402869665866	0.138410105383285	0.338698333162383	0.978339369521808
"CHML"	5.1123908395451	4.87618519583782	6.37383623295024	4.80934375600684	4.80537415037851	4.77611701916343
"EXO1"	5.87000922888097	5.83415956513412	6.18580380217071	4.56276026843523	4.35054321386454	4.50121846024269
"RP11-331N16.1"	0.568885376787578	0.45475189575205	0.126040946855727	-0.23929711733283	-0.0974502489563175	-0.512510865144825
"LINC01347"	0.717789902149984	0.862255970979925	-0.0927250473226429	1.14398143182241	1.20751720193484	0.873213682212365
"CEP170"	6.23952409045245	5.98801898920294	7.38367598409903	7.25258865488483	6.60399303589304	6.39677910114837
"RP11-261C10.5"	2.85668763629444	2.28399862820295	3.72898060312145	3.69172297922651	3.01001137781735	2.85431212554957
"RP11-261C10.4"	2.11014913313624	1.57321857450882	2.67549961723938	2.73264623314325	2.27467151559426	1.99198231318379
"SDCCAG8"	4.51942159637419	4.43509779758462	5.84596923060636	5.52876732001374	5.36216667600068	4.40863598831542
"AKT3"	5.32716079947295	5.27853635861387	6.33114039477274	6.53137396305688	5.99082328883835	5.82663148375741
"RP11-269F20.1"	0.215131854032667	-0.289896166733301	0.833697764021957	1.20475147276021	0.81517579515534	0.926733845822586
"ZBTB18"	4.40797062749077	4.37781810418645	5.11759785550982	5.22449081725268	5.95226477478867	5.59210179646114
"RP11-518L10.5"	-0.0343287948875	0.00310755378720289	0.126040946855727	-0.411036429669656	0.0630343839353782	0.0664618156897006
"ADSS"	5.47797262899556	5.3931793608095	6.44166570947451	5.98655997161974	5.51917623390877	5.22110248644567
"DESI2"	4.40326557578234	4.3238678241808	4.63308272039248	4.26278230515362	3.89474939315497	3.98330914871234
"COX20"	6.52118014758268	6.44460649489146	7.28911620832343	7.127377497431	6.4894668208094	5.60036003577
"HNRNPU"	10.3091479449763	10.3293557475682	10.7318646785909	10.5120929906627	9.88828816226142	9.69583175651706
"RP11-156E8.1"	2.87038935910645	2.81310943627774	3.99519311019201	3.4989420398829	2.48058068594304	1.72622962033395
"EFCAB2"	4.18854527834291	4.20745595381653	5.45966560452938	4.92372535232473	3.85418325881052	2.1578307054331
"KIF26B"	3.42568221307288	3.58827280085475	3.40227219079725	1.53958946309744	0.338698333162383	0.779349914814363
"SMYD3"	4.3423008092865	4.37416147483621	4.68136510286943	4.35056297090444	4.58840836454819	4.80498685706547
"TFB2M"	4.11179617566616	4.16998584859516	3.80622909732233	4.78467414546814	3.92640053813789	3.83022453657772
"CNST"	4.05293302975141	4.02827625833905	4.60377373208994	5.02830042921875	4.45551338315449	4.57291083193762
"SCCPDH"	5.13432423619355	5.07172206570441	5.00827926041752	5.03249743957809	5.19897599251844	5.32109164706366
"KIF28P"	-0.104069324284083	-0.1569780481183	0.443605262228174	0.332450033270752	0.400104717605593	-0.610766234945967
"RP11-439E19.10"	0.717789902149984	0.45475189575205	0.833697764021957	0.50345898641129	0.923707551454205	-0.0322166452271574
"AHCTF1"	7.09592720548121	6.97477449350191	8.2526433820766	7.81724734688604	6.95514616006132	6.83471061034592
"ZNF695"	1.56460713118395	1.93270917027297	2.67549961723938	1.82413704996407	1.33876840895109	1.96665309081736
"ZNF670-ZNF695"	1.4353746197437	1.7302075570343	2.54873042409832	1.674615602415	1.38506427408922	1.88788264433653
"ZNF670"	0.777183710338702	0.963064840756991	0.522830353025152	0.179362173100909	0.596519024899214	1.322476521325
"ZNF669"	1.98138183069495	2.0288699092086	2.14759967739376	1.70297938890005	2.12811893595058	2.13527375414465
